,tweet,prepro,label
222,"sementara untuk pelangan prabayar atau yang menggunakan sistem token, besaran bantuan diberikan sama dengan bantuan di Tahun 2020.
Token listrik stimulus Covid-19 bisa didapatkan melalui website https://t.co/VxE4GL8vWH,","['pelang', 'prabayar', 'sistem', 'token', 'besar', 'bantu', 'bantu', 'token', 'listrik', 'stimulus', 'covid', 'dapat', 'website']",netral
179,"""Semoga tahun ini Covid sdh brkurang,supaya bapak bisa datang waktu kamu wisuda""

Aamiin :')","['moga', 'covid', 'brkurang', 'wisuda', 'aamiin']",positif
964,Patroli Pembinaan Partisipasi Masyarakat Dalam Pencegahan Penyebaran Covid - 19. Bertempat Di ATM Bank Bri @ Polsek Parang Polres Magetan https://t.co/oCj7CUjCQV,"['patroli', 'bina', 'partisipasi', 'masyarakat', 'cegah', 'sebar', 'covid', 'tempat', 'atm', 'bank', 'bri', 'polsek', 'parang', 'polres', 'magetan']",positif
99,"@e100ss Solusinya harus yg dimau oleh Covid 19, orang tidak boleh bepergian kamana mana, kecuali yg wajib wajib, kerja, ibadah, yg lain virus tidak suka.","['e', 'ss', 'solusi', 'mau', 'covid', 'orang', 'pergi', 'kamana', 'kecuali', 'wajib', 'wajib', 'kerja', 'ibadah', 'virus', 'suka']",positif
836,"Pingin marah pagi2 dtg pasien yg anaknya duadua covid, ibunya udah diswab tp ngakunya belom keluar hasil (udah berobat ke puskesmas) tp malah ke klinik sini cuman buat nanya ""saya ga covid kan?"" Ya mana saya kan ibu yg swab. Pake buka2 masker segala.","['pingin', 'marah', 'pagi', 'dtg', 'pasien', 'anak', 'duadua', 'covid', 'ibu', 'udah', 'diswab', 'tp', 'ngakunya', 'bom', 'hasil', 'udah', 'obat', 'puskesmas', 'tp', 'klinik', 'cuman', 'nanya', 'covid', 'swab', 'pake', 'buka', 'masker']",negatif
757,"Wisatawan yang Plesiran di Purbalingga Diminta Pulang Kalau Reaktif Covid-19
#BralingCo #Purbalingga https://t.co/H3iOEiAxt5","['wisatawan', 'plesiran', 'purbalingga', 'pulang', 'reaktif', 'covid', 'bralingco', 'purbalingga']",netral
521,@malaweuh Semoga cepet sembuh bro. Bnyak bnyakin berjemur + minum susu bear brand gold (intinya banyakin vitamin D) dan jangan sampe beliau down karena sangat mempengaruhi imun tubuh. Cek youtube banyak video orang kena covid dan udah sembuh terus mereka share tipsnya (contoh:tara arts),"['malaweuh', 'moga', 'cepet', 'sembuh', 'bro', 'bnyak', 'bnyakin', 'jemur', 'minum', 'susu', 'bear', 'brand', 'gold', 'inti', 'banyakin', 'vitamin', 'sampe', 'beliau', 'down', 'pengaruh', 'imun', 'tubuh', 'cek', 'youtube', 'video', 'orang', 'kena', 'covid', 'udah', 'sembuh', 'share', 'tipsnya', 'contoh', 'tara', 'arts']",negatif
761,@lapublichealth She was â€˜zoomâ€™ homeschooling her 5 kids... while still managing a house... it wasnâ€™t Covid that did her in...,"['lapublichealth', 'she', 'was', 'zoom', 'homeschooling', 'her', 'kids', 'while', 'still', 'managing', 'a', 'house', 'it', 'wasn', 'covid', 'that', 'did', 'her', 'in']",negatif
22,"Pada Jumâ€™at (01/01), disampaikan bahwa persentase kesembuhan (tingkat kesembuhan) pasien COVID-19 adalah sebesar 66,90% sementara persentase kasus kematian (tingkat kematian) adalah sebesar 2,20% https://t.co/KuctUsFySq","['jum', 'at', 'persentase', 'sembuh', 'tingkat', 'sembuh', 'pasien', 'covid', 'persentase', 'mati', 'tingkat', 'mati']",negatif
356,"2020. 

Terlewati dengan berbagai drama. Awal tahun gue sakit2 an, akhirnya februari akhir memutuskan untuk resign dari tempat kerja.

selang beberapa hari setelah resign, ada pengumuman pasien pertama covid 19, perlahan2 perekonomian anjlok, dengan keadaan gue jobless.","['lewat', 'drama', 'gue', 'sakit', 'an', 'februari', 'putus', 'resign', 'kerja', 'selang', 'resign', 'umum', 'pasien', 'covid', 'perlahan', 'ekonomi', 'anjlok', 'gue', 'jobless']",netral
733,"Ambil Paksa Jenazah Pasien Covid 19, Sejumlah Saksi Diperiksa Sat Reskrim Polres Tuban https://t.co/igIeBbXg7i","['ambil', 'paksa', 'jenazah', 'pasien', 'covid', 'saksi', 'periksa', 'sat', 'reskrim', 'polres', 'tuban']",positif
1113,"Dari Pangan Menuju Kemandirian Negeri

Oleh : Jay Yanti

Dampak dibidang perekonomian sangat terasa dimasa Pandemi covid-19. Seperti yang telah dilansir oleh organisasi dunia seperti Food and Agriculture Organization (FAO), International Food Policy Research Institute (IFPRI https://t.co/CjsweFtQiZ","['pangan', 'mandiri', 'negeri', 'jay', 'yanti', 'dampak', 'bidang', 'ekonomi', 'masa', 'pandemi', 'covid', 'lansir', 'organisasi', 'dunia', 'food', 'and', 'agriculture', 'organization', 'fao', 'international', 'food', 'policy', 'research', 'institute', 'ifpri']",negatif
1242,"Hr ini tmn nyalon. Dia krm foto, tkng salonnya ga pake masker. Katanya si mbak salon itu, jgn terlalu takut karena bbrp Kel nya udah ada yg kena covid tp pd sembuh tuh. Ya Allah masa kudu ada Kel yg meninggal dulu gt baru patuh prokes ðŸ¤¦ðŸ˜­ https://t.co/hbF1roiNRg","['hr', 'tmn', 'nyalon', 'krm', 'foto', 'tkng', 'salon', 'pake', 'masker', 'mbak', 'salon', 'takut', 'bbrp', 'kel', 'udah', 'kena', 'covid', 'tp', 'pd', 'sembuh', 'allah', 'kudu', 'kel', 'tinggal', 'gt', 'patuh', 'prokes']",netral
611,"Melakukan Aktivitas Rutin Tetap Patuhi Protokol Kesehatan.
BERSAMA CEGAH COVID-19.

#divisihumaspolri #poldabali #polrestadenpasar #aktivitasrutin #Patuhi3M  #protokolkesehatan  #bersamacegahcorona #BersatuLawanCovid19 #infobadung #badungnews #infokutaterkini #denpasarviral https://t.co/3hLarVLwJV","['aktivitas', 'rutin', 'patuh', 'protokol', 'sehat', 'cegah', 'covid', 'divisihumaspolri', 'poldabali', 'polrestadenpasar', 'aktivitasrutin', 'patuh', 'm', 'protokolkesehatan', 'bersamacegahcorona', 'bersatulawancovid', 'infobadung', 'badungnews', 'infokutaterkini', 'denpasarviral']",negatif
1140,"Snooze 30 hari.. gampang..

Sama kelg pejabat snooze 30 hari
Beredar se kelg pas positif covid

Jadi yg tertib yg menderita.

Jaman edun. ðŸ˜‚ðŸ˜

Makanya aku sih happy kalo mereka semua di ban.

Krn kalo mereka bener kinerjanya tanpa medsos

Mereka akan berdampak.

Rugiin kali. ðŸ˜‚","['snooze', 'gampang', 'kelg', 'jabat', 'snooze', 'edar', 'kelg', 'pas', 'positif', 'covid', 'tertib', 'derita', 'jaman', 'edun', 'happy', 'ban', 'bener', 'kerja', 'medsos', 'dampak', 'rugiin', 'kali']",netral
340,"Ringankan Beban Masyarakat, PLN Perpanjangan Stimulus Covid-19 https://t.co/OHyw3b6LKR","['ringan', 'beban', 'masyarakat', 'pln', 'panjang', 'stimulus', 'covid']",positif
431,"Sebenarnya tuh yang susah itu niat dari warga sendiri untuk menahan kemauan untuk keluar rumah. Ngko nek keno covid nyalahke pemerintah, kui lah iki lah. Nek aku dadi presiden tiap dalan tak nehi drown pemantau, setiap ana kerumunan tak dor mercon ben bubar.","['susah', 'niat', 'warga', 'tahan', 'mau', 'rumah', 'ngko', 'nek', 'keno', 'covid', 'nyalahke', 'perintah', 'kui', 'iki', 'nek', 'dadi', 'presiden', 'dal', 'nehi', 'drown', 'pantau', 'ana', 'kerumun', 'dor', 'mercon', 'ben', 'bubar']",negatif
976,"Vaksin Covid-19 Tahap Pertama Siap Dibagikan Gratis, Ini Cara Mengecek NamaÂ Penerima https://t.co/qoWCgGL6Xk","['vaksin', 'covid', 'tahap', 'bagi', 'gratis', 'ecek', 'nama', 'terima']",negatif
217,"Baru kali ini ga liburan tahun baruan ke luar negri gara gara covid

Biasanya si gara gara gapunya duit","['kali', 'libur', 'baru', 'negri', 'gara', 'gara', 'covid', 'gara', 'gara', 'gapunya', 'duit']",netral
911,"emang bener covid ga bisa di sepelein gitu aja,dan Terimakasih diri sndr selalu jadi terbaik dan terimakasih ya Allah hamba lebih dekat dengan-Mu aamiin.....","['emang', 'bener', 'covid', 'sepelein', 'gitu', 'terimakasih', 'sndr', 'baik', 'terimakasih', 'allah', 'hamba', 'mu', 'aamiin']",positif
203,"UPDATE 1 Januari: Bertambah 8.072, Total Kasus #Covid19 Capai 751.270

https://t.co/FZqO6Ra4cj","['update', 'januari', 'tambah', 'total', 'covid', 'capai']",negatif
1081,Tingkatkan Kebersihan Lingkungan Mako Kantor Sat Polair Polres Jembrana Cegah Dan Putus Penyebaran CovidÂ 19. https://t.co/UncPuZe23l,"['tingkat', 'bersih', 'lingkung', 'mako', 'kantor', 'sat', 'polair', 'polres', 'jembrana', 'cegah', 'putus', 'sebar', 'covid']",negatif
1092,Fix! 26 Fasyankes di Karanganyar Siap Layani Pemberian Vaksin Covid-19 https://t.co/ESNCJjJ4a5 https://t.co/8AV07RkVxZ,"['fix', 'fasyankes', 'karanganyar', 'layan', 'beri', 'vaksin', 'covid']",negatif
93,"233 Warga DIY Positif Covid-19, 13 Orang Meninggal dalam 24 Jam https://t.co/O7jSBhkxzy #beritajogja #jogja #jogjaistimewa https://t.co/p02VqPOBWM","['warga', 'diy', 'positif', 'covid', 'orang', 'tinggal', 'jam', 'beritajogja', 'jogja', 'jogjaistimewa']",negatif
997,"Update Covid-19 Indonesia: Hari Ini, 69.619 Orang Suspek
ðŸ‘‡
https://t.co/pkFC12WihX

#3m #lawancovid19 #satgascovid19 #ingatpesanibu #pakaimasker #jagajarak #ingatpesanibupakaimasker #jagajarakhindarikerumunan #hindarikerumanan #cucitangan #cucitanganpakaisabun #bnpb #covid19 https://t.co/L7FU6wL2Or","['update', 'covid', 'indonesia', 'orang', 'suspek', 'm', 'lawancovid', 'satgascovid', 'ingatpesanibu', 'pakaimasker', 'jagajarak', 'ingatpesanibupakaimasker', 'jagajarakhindarikerumunan', 'hindarikerumanan', 'cucitangan', 'cucitanganpakaisabun', 'bnpb', 'covid']",negatif
68,@qorygore Apakah ini yang di namakan zombie covid-19? Ngeri kali liatnya bang gorðŸ˜¬ https://t.co/lTSRfD3eFf,"['qorygore', 'nama', 'zombie', 'covid', 'ngeri', 'kali', 'liat', 'bang', 'gor']",negatif
1171,"| ATTENTION |

Pandemi Covid-19 tidak hanya berefek pada kesehatan fisik, tetapi juga berpengaruh kepada kesehatan mental seseorang. Berbagai permasalahan yang terjadi karena COVID-19 ini dinilai menjadi sumber stress baru bagi masyarakat. https://t.co/H0ADhybeva","['attention', 'pandemi', 'covid', 'efek', 'sehat', 'fisik', 'pengaruh', 'sehat', 'mental', 'masalah', 'covid', 'nilai', 'sumber', 'stress', 'masyarakat']",netral
284,"1,8 juta dosis vaksin covid-19 buatan Sinovac, China tiba di Bandara Soekarno Hatta, Tangerang pada hari ini, Kamis 31 Desember 2020 https://t.co/DsuRNEotPW","['juta', 'dosis', 'vaksin', 'covid', 'buat', 'sinovac', 'china', 'bandara', 'soekarno', 'hatta', 'tangerang', 'kamis', 'desember']",positif
696,https://t.co/otV7n9a9FQ,[],positif
85,"Today in Nepal, there were +426 new cases of Covid-19 and +8 new deaths.
 
Summary : 
New Cases: +426  
New deaths: +8  
Active Cases: 6048  
Total Deaths: 1864
 
#covid19 #updates #nepal #stay_home #stay_safe","['today', 'in', 'nepal', 'there', 'were', 'new', 'cases', 'of', 'covid', 'and', 'new', 'deaths', 'summary', 'new', 'cases', 'new', 'deaths', 'active', 'cases', 'total', 'deaths', 'covid', 'updates', 'nepal', 'stay home', 'stay safe']",negatif
434,Bismillah harapan 2021 semoga semua orang2 terdekatku selalu sehat dijauhkan dari covid aamiin! Dan semoga dosbing 2 ku juga lekas sembuh biar aku segera menyelesaikan misi. Aamiin ya Allah pliss ini tolong bgt dikabulinðŸ˜­ðŸ™ðŸ¼,"['bismillah', 'harap', 'moga', 'orang', 'dekat', 'sehat', 'jauh', 'covid', 'aamiin', 'moga', 'dosbing', 'ku', 'lekas', 'sembuh', 'selesai', 'misi', 'aamiin', 'allah', 'pliss', 'tolong', 'bgt', 'dikabulin']",positif
1011,"Semoga lekas sembuh Bu @KhofifahIP &lt;&lt;&lt; Gubernur Jatim Khofifah Indar Parawansa positif COVID-19. Khofifah diketahui terinfeksi setelah hasil tes swab mingguannya menunjukkan hasil positif.
https://t.co/BtiPwK83se","['moga', 'lekas', 'sembuh', 'bu', 'khofifahip', 'lt', 'lt', 'lt', 'gubernur', 'jatim', 'khofifah', 'indar', 'parawansa', 'positif', 'covid', 'khofifah', 'infeksi', 'hasil', 'tes', 'swab', 'minggu', 'hasil', 'positif']",positif
153,"REKOR, Hari Pertama Tahun 2021 Angka Covid-19 RI Bertambah Sebanyak 8.072 Kasus https://t.co/jDy7yNKBlz https://t.co/0HLKqySbQW","['rekor', 'angka', 'covid', 'ri', 'tambah']",negatif
75,"Masuki Tahun Baru 2021, Jumat, Jumlah Kasus Positif Covid-19 di Sragen Tambah 4 Kasus dan 5Â Meninggal https://t.co/5GmHKCEvEz","['masuk', 'jumat', 'positif', 'covid', 'sragen', 'tinggal']",negatif
1165,"Penularan Covid-19 Masih Tinggi, Satgas Perketat Aturan Perjalanan - https://t.co/aY7gNi1O8D 
@cityguide911fm","['tular', 'covid', 'satgas', 'ketat', 'atur', 'jalan', 'cityguide', 'fm']",negatif
1337,YUK KITA PUTUS RANTAI PENYEBARAN COVID-19 DENGAN TERUS MEMAKAI MASKER https://t.co/WXVQryq02w,"['yuk', 'putus', 'rantai', 'sebar', 'covid', 'pakai', 'masker']",positif
789,"1,8 Juta Vaksin COVID-19 Tambahan Tiba di Tanah Air, Bukti Nyata Komitmen Pemerintah Lindungi Masyarakat - Berita Terkini - https://t.co/8n1sLvpYeg

#INDONESIA","['juta', 'vaksin', 'covid', 'tambah', 'tanah', 'air', 'bukti', 'nyata', 'komitmen', 'perintah', 'lindung', 'masyarakat', 'berita', 'kini', 'indonesia']",positif
580,Covid 19 patch update 2.0 https://t.co/WH14C0N9yc,"['covid', 'patch', 'update']",negatif
446,Yaelah 12bln nunggu moment paling asik eeee si covid bikin rese gakira kira jadi ga guna nunggu 12bln nya,"['yaelah', 'bln', 'nunggu', 'moment', 'asik', 'eeee', 'covid', 'rese', 'gakira', 'nunggu', 'bln']",netral
703,"Gunakan masker dengan benar guna mencegah tersebar covid-19!

#cegahcovid19 https://t.co/Suuc0kSe1a","['masker', 'cegah', 'sebar', 'covid', 'cegahcovid']",positif
188,"Circle covid makin menyempit tadinya dari ""temennya temen"" atau ""temennya bapak"" atau ""temennya ibu"" atau ""kakaknya temen"" sekarang ""temennya saya""
Ya Allah sing dipaparin kakiatan, sehat seperti sedia kala. Amin ðŸ’›","['circle', 'covid', 'sempit', 'temennya', 'temen', 'temennya', 'temennya', 'kakak', 'temen', 'temennya', 'allah', 'sing', 'dipaparin', 'kakiatan', 'sehat', 'sedia', 'amin']",negatif
271,@gilang_rnsyh @qorygore Covid 19 pro,"['gilang rnsyh', 'qorygore', 'covid', 'pro']",netral
1127,"Telah beredar informasi Hoax terkait  adanya Video Puluhan Santri PP Nahdatul Ulama Jember mengalami keracunan setelah disuntik vaksin Covid-19. 
Be smart yo dulur..
#stopHoax 
#jatimantiHoax
#JogoJawaTimur https://t.co/bUL1v6RqhC","['edar', 'informasi', 'hoax', 'kait', 'video', 'puluh', 'santri', 'pp', 'nahdatul', 'ulama', 'jember', 'alami', 'racun', 'suntik', 'vaksin', 'covid', 'be', 'smart', 'yo', 'dulur', 'stophoax', 'jatimantihoax', 'jogojawatimur']",negatif
884,@kapansarjana_ INTINYA COVID TAKUT SM INFLUENCER TRS KLO DI TEGOR ALESANNYA â€œKITA UDAH AMAN KO UDAH RAPID SEGALA MACEMâ€ HELLOW KATANYA COVID ITU NYATA RAPID/SWAB DOANG GAK JAMIN BEBAS VIRUS,"['kapansarjana', 'inti', 'covid', 'takut', 'sm', 'influencer', 'trs', 'tegor', 'alesannya', 'udah', 'aman', 'ko', 'udah', 'rapid', 'macem', 'hellow', 'covid', 'nyata', 'rapid', 'swab', 'doang', 'jamin', 'bebas', 'virus']",netral
236,"Kondisi terkini pasien covid-19 RSL Kogabwilhan II Surabaya dari Januari 2020 hingga 1 Januari 2021 pukul 15.48 WIB.
#StaySafe #dirumahaja #JagaJarak  #Jatimbebascovid  #laporkankecovidhubjatim #RSLapanganKogabwilhan2Sby #StayAtHome https://t.co/7OUZEpmIEj","['kondisi', 'kini', 'pasien', 'covid', 'rsl', 'kogabwilhan', 'ii', 'surabaya', 'januari', 'januari', 'wib', 'staysafe', 'dirumahaja', 'jagajarak', 'jatimbebascovid', 'laporkankecovidhubjatim', 'rslapangankogabwilhan', 'sby', 'stayathome']",negatif
487,"Lindungi anakku ya Allah. Walau musim covid begini, fisioterapi dan okupasi terapi nya mudah2an lancar.
L-Lysine as his daily intake.","['lindung', 'anak', 'allah', 'musim', 'covid', 'fisioterapi', 'okupasi', 'terapi', 'mudah', 'an', 'lancar', 'l', 'lysine', 'as', 'his', 'daily', 'intake']",negatif
1293,Covid-19 ain't no joke ðŸ˜‚ðŸ˜‚,"['covid', 'ain', 'no', 'joke']",positif
559,Baru Kali ini liburan tahun baru gak keluar negeri gegara covid. Padahal biasanya sih gegara gak ada duit.ðŸ˜Œ,"['kali', 'libur', 'negeri', 'gegara', 'covid', 'gegara', 'duit']",negatif
117,"@cnbcindonesia akhir nya kita swasembada ðŸ˜­

Swasembada Covid 19 ðŸ¤­","['cnbcindonesia', 'swasembada', 'swasembada', 'covid']",positif
637,"Tenaga Kesehatan, Sudahkah Anda terdaftar untuk Mendapatkan Vaksin COVID-19? Tenaga Kesehatan, Sudahkah Anda terdaftar untuk Mendapatkan VaksinÂ COVID-19?Pemerintah merencanakan pengizinan penggunaan vaksin COVID-19 dalam situasi kedaruratan... https://t.co/ypxDMIwCdE","['tenaga', 'sehat', 'daftar', 'vaksin', 'covid', 'tenaga', 'sehat', 'daftar', 'vaksin', 'covid', 'perintah', 'rencana', 'izin', 'guna', 'vaksin', 'covid', 'situasi', 'darurat']",positif
1207,"#Repost @humaspoldajatim @download.ins
---
Telah beredar informasi Hoax terkait  adanya Video Puluhan Santri PP Nahdatul Ulama Jember mengalami keracunan setelah disuntik vaksin Covid-19. 

#stopHoax 
#jatimantiHoax
#jogojawatimur https://t.co/cfS2W3ESJv","['repost', 'humaspoldajatim', 'download', 'ins', 'edar', 'informasi', 'hoax', 'kait', 'video', 'puluh', 'santri', 'pp', 'nahdatul', 'ulama', 'jember', 'alami', 'racun', 'suntik', 'vaksin', 'covid', 'stophoax', 'jatimantihoax', 'jogojawatimur']",negatif
801,"Selamat Tahun Baru 2021. Berharap semua impian dan harapan dapat tercapai di tahun 2021. Goodbye Covid-19 ðŸ™

#HappyNewYear2021 https://t.co/bK8Y0whdqu","['selamat', 'harap', 'impi', 'harap', 'capai', 'goodbye', 'covid', 'happynewyear']",positif
750,@PutraWadapi Eksport covid ke beijing?.... Hmmm... Mantap,"['putrawadapi', 'eksport', 'covid', 'beijing', 'hmmm', 'mantap']",netral
512,"Baru tahun ini, gak tahun baruan di Luar negeri karena covid.
.
Biasanya karena gak punya duit","['baru', 'negeri', 'covid', 'duit']",negatif
633,"Dengan nggak menciptakan cluster covid baru, spent most of my time at home itu udah sebuah achievement buat aku di 2020 ðŸ™‚","['nggak', 'cipta', 'cluster', 'covid', 'spent', 'most', 'of', 'my', 'time', 'at', 'home', 'udah', 'achievement']",negatif
1201,@davarindra_ Abis covid pasti,"['davarindra', 'abis', 'covid']",netral
1137,Pukul 19.42 WIB laporan #COVID diinterupsi laporan guguran lava Gunung Merapi. Via P21 @Sumosulis1 ðŸ™ðŸ‘¨â€ðŸš’ðŸ‡²ðŸ‡¨ https://t.co/2WWcIClMnp,"['wib', 'lapor', 'covid', 'interupsi', 'lapor', 'gugur', 'lava', 'gunung', 'rapi', 'via', 'p', 'sumosulis']",negatif
907,"Vaksinasi Covid-19 Dimulai Januari 2021

https://t.co/vmGAvDzlPk","['vaksinasi', 'covid', 'januari']",positif
1320,"Resiko sama besar kok, justru lebih beresiko jadi pekerja beneran di luar sana yg gatau pasiennya covid atau bukan, dibanding pekerja covid yg sudah jelas pasiennya dan apdnya. Tapi di luar sana lebih dihargai. Milih mana?","['resiko', 'resiko', 'kerja', 'beneran', 'gatau', 'pasien', 'covid', 'banding', 'kerja', 'covid', 'pasien', 'apdnya', 'harga', 'milih']",positif
126,BEIJING - Sebuah klaster covid 19 di Shunyi Beijing menjadi sorotan. Penyelidikan epidemiologi menyatakan bahwa mereka tertular dari orang Indonesia. Riwayat penularan https://t.co/I2wmr3hCE9,"['beijing', 'klaster', 'covid', 'shunyi', 'beijing', 'sorot', 'lidi', 'epidemiologi', 'tular', 'orang', 'indonesia', 'riwayat', 'tular']",negatif
790,"Berada di Gudang Biofarma, Ridwan Kamil Jamin Pengaman Vaksin Covid-19 Asal China, Sinovac
https://t.co/wyOZQ0hZ8f","['gudang', 'biofarma', 'ridwan', 'kamil', 'jamin', 'kam', 'vaksin', 'covid', 'china', 'sinovac']",positif
829,.. Bismillah.. 2021 skluarga sehat.. Banyak duit.. Covid ilang.. Glow up..,"['bismillah', 'skluarga', 'sehat', 'duit', 'covid', 'ilang', 'glow', 'up']",positif
116,Tetap Waspada Pandemi Covid-19 Masi Ada @humaskotsi @dinkeskotsi @Pemkot_Sukabumi @p2tp2akabskbmi https://t.co/c8Eqx2D6bK,"['waspada', 'pandemi', 'covid', 'mas', 'humaskotsi', 'dinkeskotsi', 'pemkot sukabumi', 'p', 'tp', 'akabskbmi']",positif
473,"Wish 2021. Covid 19 ilang, musnah, beserta segala isu-isunya. Tot","['wish', 'covid', 'ilang', 'musnah', 'serta', 'isu', 'isu', 'tot']",positif
740,"Kapolres Sragen pimpin apel pengamanan Malam pergantian â€œTahun Baru 2021 masa pandemi Covid-19â€ yang di ikuti Forkopimda Kabupaten Sragen serta 200an personel gabungan TNI, POLRI, Satpol PP dan Dishub bertempat di halaman Pemkab Sragen, Kamis (31/12). https://t.co/E3WYTudZ9u","['kapolres', 'sragen', 'pimpin', 'apel', 'aman', 'malam', 'ganti', 'pandemi', 'covid', 'ikut', 'forkopimda', 'kabupaten', 'sragen', 'an', 'personel', 'gabung', 'tni', 'polri', 'satpol', 'pp', 'dishub', 'tempat', 'halaman', 'pemkab', 'sragen', 'kamis']",negatif
1132,"Minggu 10 Januari 2021
Rangkaian Perjalanan Team Pemburu Covid 19 dan 3 Pilar Kecamatan Makasar menuju Jl.Raya Taman Mini pintu 1 ,Pinang Ranti,Makasar,Jakarta Timur
#jagajaktimrumahkita
#humaspolsekmakasarjaktim https://t.co/PFKZVd80AF","['minggu', 'januari', 'rangkai', 'jalan', 'team', 'buru', 'covid', 'pilar', 'camat', 'makasar', 'jl', 'raya', 'taman', 'mini', 'pintu', 'pinang', 'ranti', 'makasar', 'jakarta', 'timur', 'jagajaktimrumahkita', 'humaspolsekmakasarjaktim']",positif
